Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1978          22     0.00089  0.00089  0.50   97868      87   97824  5127531  52.39
  1978          23     0.00094  0.00094  0.50   97781      92   97735  5029707  51.44
  1978          24     0.00091  0.00091  0.50   97689      89   97645  4931972  50.49
  1978          25     0.00096  0.00096  0.50   97600      94   97553  4834327  49.53
  1978          26     0.00091  0.00091  0.50   97506      89   97462  4736774  48.58
  1978          27     0.00086  0.00086  0.50   97418      84   97376  4639312  47.62
  1978          28     0.00090  0.00090  0.50   97334      88   97290  4541936  46.66
  1978          29     0.00097  0.00097  0.50   97246      94   97199  4444646  45.71
  1978          30     0.00100  0.00100  0.50   97152      97   97103  4347447  44.75
  1978          31     0.00111  0.00111  0.50   97055     108   97001  4250344  43.79
  1978          32     0.00102  0.00102  0.50   96947      99   96897  4153343  42.84
  1978          33     0.00125  0.00125  0.50   96848     121   96788  4056446  41.88
  1978          34     0.00135  0.00135  0.50   96727     130   96662  3959658  40.94
  1978          35     0.00138  0.00138  0.50   96597     133   96530  3862996  39.99
  1978          36     0.00152  0.00152  0.50   96464     146   96391  3766466  39.05
  1978          37     0.00160  0.00160  0.50   96318     154   96240  3670075  38.10
  1978          38     0.00186  0.00186  0.50   96163     179   96074  3573835  37.16
  1978          39     0.00193  0.00193  0.50   95985     185   95892  3477761  36.23
  1978          40     0.00232  0.00232  0.50   95799     222   95688  3381869  35.30
  1978          41     0.00237  0.00236  0.50   95577     226   95464  3286180  34.38
  1978          42     0.00280  0.00280  0.50   95351     267   95218  3190716  33.46
  1978          43     0.00317  0.00316  0.50   95084     301   94934  3095498  32.56
  1978          44     0.00347  0.00346  0.50   94783     328   94619  3000564  31.66
  1978          45     0.00368  0.00368  0.50   94455     347   94281  2905945  30.77
  1978          46     0.00402  0.00402  0.50   94108     378   93919  2811664  29.88
  1978          47     0.00461  0.00460  0.50   93730     431   93514  2717745  29.00
  1978          48     0.00478  0.00476  0.50   93299     445   93077  2624231  28.13
  1978          49     0.00517  0.00516  0.50   92854     479   92615  2531154  27.26
  1978          50     0.00545  0.00543  0.50   92375     502   92125  2438539  26.40
  1978          51     0.00585  0.00583  0.50   91874     536   91606  2346414  25.54
  1978          52     0.00647  0.00645  0.50   91338     589   91043  2254808  24.69
  1978          53     0.00679  0.00677  0.50   90749     614   90442  2163765  23.84
  1978          54     0.00743  0.00740  0.50   90135     667   89801  2073323  23.00
  1978          55     0.00805  0.00801  0.50   89468     717   89109  1983522  22.17
  1978          56     0.00888  0.00884  0.50   88751     784   88359  1894413  21.35
  1978          57     0.00948  0.00943  0.50   87966     830   87551  1806054  20.53
  1978          58     0.01083  0.01077  0.50   87137     939   86667  1718503  19.72
  1978          59     0.01161  0.01155  0.50   86198     995   85700  1631836  18.93
  1978          60     0.01274  0.01266  0.50   85202    1079   84663  1546136  18.15
  1978          61     0.01386  0.01376  0.50   84124    1158   83545  1461472  17.37
  1978          62     0.01543  0.01531  0.50   82966    1270   82331  1377928  16.61
  1978          63     0.01707  0.01693  0.50   81696    1383   81004  1295597  15.86
  1978          64     0.01886  0.01868  0.50   80313    1501   79562  1214593  15.12
  1978          65     0.02126  0.02104  0.50   78812    1658   77983  1135030  14.40
  1978          66     0.02372  0.02344  0.50   77154    1809   76249  1057047  13.70
  1978          67     0.02609  0.02576  0.50   75345    1941   74375   980798  13.02
  1978          68     0.02985  0.02941  0.50   73404    2159   72325   906423  12.35
  1978          69     0.03303  0.03249  0.50   71246    2315   70088   834098  11.71
  1978          70     0.03712  0.03644  0.50   68931    2512   67675   764010  11.08
  1978          71     0.04156  0.04072  0.50   66419    2704   65067   696335  10.48
  1978          72     0.04425  0.04329  0.50   63715    2758   62336   631268   9.91
  1978          73     0.05064  0.04939  0.50   60957    3011   59451   568932   9.33
  1978          74     0.05687  0.05530  0.50   57946    3204   56344   509481   8.79
  1978          75     0.06338  0.06143  0.50   54742    3363   53060   453137   8.28
  1978          76     0.07129  0.06883  0.50   51379    3537   49610   400077   7.79
  1978          77     0.07738  0.07450  0.50   47842    3564   46060   350467   7.33
  1978          78     0.08838  0.08464  0.50   44278    3748   42404   304407   6.87
  1978          79     0.09469  0.09041  0.50   40530    3664   38698   262003   6.46
  1978          80     0.10554  0.10025  0.50   36866    3696   35018   223305   6.06
  1978          81     0.11520  0.10893  0.50   33170    3613   31363   188287   5.68
  1978          82     0.13084  0.12280  0.50   29557    3630   27742   156924   5.31
  1978          83     0.13967  0.13056  0.50   25927    3385   24235   129182   4.98
  1978          84     0.15353  0.14259  0.50   22542    3214   20935   104947   4.66
  1978          85     0.17296  0.15919  0.50   19328    3077   17789    84012   4.35
  1978          86     0.19019  0.17367  0.50   16251    2822   14840    66223   4.07
  1978          87     0.19963  0.18151  0.50   13429    2437   12210    51383   3.83
  1978          88     0.22911  0.20556  0.50   10991    2259    9862    39173   3.56
  1978          89     0.24528  0.21849  0.50    8732    1908    7778    29311   3.36
  1978          90     0.26907  0.23716  0.50    6824    1618    6015    21533   3.16
  1978          91     0.29200  0.25480  0.50    5206    1326    4542    15518   2.98
  1978          92     0.29732  0.25884  0.50    3879    1004    3377    10976   2.83
  1978          93     0.33955  0.29027  0.50    2875     835    2458     7599   2.64
  1978          94     0.33239  0.28502  0.50    2041     582    1750     5141   2.52
  1978          95     0.38659  0.32397  0.50    1459     473    1223     3391   2.32
  1978          96     0.41341  0.34259  0.50     986     338     817     2168   2.20
  1978          97     0.44075  0.36116  0.50     648     234     531     1351   2.08
  1978          98     0.46846  0.37956  0.50     414     157     336      820   1.98
  1978          99     0.49636  0.39767  0.50     257     102     206      484   1.88
  1978         100     0.52429  0.41539  0.50     155      64     123      278   1.80
  1978         101     0.55206  0.43264  0.50      90      39      71      155   1.72
  1978         102     0.57952  0.44932  0.50      51      23      40       85   1.65
  1978         103     0.60649  0.46537  0.50      28      13      22       45   1.58
  1978         104     0.63282  0.48072  0.50      15       7      11       23   1.52
  1978         105     0.65839  0.49533  0.50       8       4       6       12   1.47
  1978         106     0.68307  0.50917  0.50       4       2       3        6   1.42
  1978         107     0.70676  0.52222  0.50       2       1       1        3   1.38
  1978         108     0.72938  0.53446  0.50       1       0       1        1   1.35
  1978         109     0.75087  0.54591  0.50       0       0       0        1   1.32
  1978         110+    0.77119  1.00000  1.30       0       0       0        0   1.30
  1979           0     0.00866  0.00859  0.07  100000     859   99200  7342486  73.42
  1979           1     0.00118  0.00118  0.50   99141     117   99082  7243286  73.06
  1979           2     0.00071  0.00071  0.50   99024      70   98989  7144203  72.15
  1979           3     0.00058  0.00058  0.50   98954      58   98925  7045215  71.20
  1979           4     0.00049  0.00049  0.50   98896      48   98872  6946290  70.24
  1979           5     0.00046  0.00046  0.50   98848      45   98825  6847418  69.27
  1979           6     0.00043  0.00043  0.50   98803      43   98781  6748593  68.30
  1979           7     0.00035  0.00035  0.50   98760      35   98742  6649812  67.33
  1979           8     0.00026  0.00026  0.50   98725      26   98712  6551070  66.36
  1979           9     0.00023  0.00023  0.50   98699      23   98688  6452358  65.37
  1979          10     0.00020  0.00020  0.50   98677      20   98667  6353670  64.39
  1979          11     0.00023  0.00023  0.50   98657      22   98646  6255003  63.40
  1979          12     0.00022  0.00022  0.50   98634      21   98624  6156357  62.42
  1979          13     0.00024  0.00024  0.50   98613      24   98601  6057734  61.43
  1979          14     0.00029  0.00029  0.50   98590      29   98575  5959132  60.44
  1979          15     0.00038  0.00038  0.50   98561      38   98542  5860557  59.46
  1979          16     0.00076  0.00076  0.50   98523      75   98485  5762015  58.48
  1979          17     0.00088  0.00088  0.50   98447      87   98404  5663530  57.53
  1979          18     0.00092  0.00092  0.50   98360      91   98315  5565126  56.58
  1979          19     0.00094  0.00094  0.50   98270      92   98224  5466811  55.63
  1979          20     0.00089  0.00089  0.50   98178      88   98134  5368587  54.68
  1979          21     0.00091  0.00091  0.50   98090      89   98045  5270454  53.73
  1979          22     0.00088  0.00088  0.50   98001      87   97958  5172408  52.78
  1979          23     0.00085  0.00085  0.50   97914      83   97873  5074451  51.83
  1979          24     0.00087  0.00087  0.50   97831      85   97789  4976578  50.87
  1979          25     0.00089  0.00089  0.50   97746      87   97702  4878789  49.91
  1979          26     0.00090  0.00090  0.50   97659      88   97615  4781087  48.96
  1979          27     0.00091  0.00091  0.50   97571      89   97526  4683472  48.00
  1979          28     0.00087  0.00087  0.50   97482      85   97440  4585946  47.04
  1979          29     0.00094  0.00094  0.50   97397      91   97352  4488506  46.08
  1979          30     0.00097  0.00096  0.50   97306      94   97259  4391155  45.13
  1979          31     0.00095  0.00095  0.50   97212      92   97166  4293895  44.17
  1979          32     0.00112  0.00112  0.50   97120     108   97066  4196729  43.21
  1979          33     0.00111  0.00111  0.50   97012     108   96958  4099663  42.26
  1979          34     0.00126  0.00126  0.50   96904     122   96843  4002706  41.31
  1979          35     0.00141  0.00141  0.50   96781     136   96713  3905863  40.36
  1979          36     0.00139  0.00139  0.50   96645     134   96578  3809150  39.41
  1979          37     0.00164  0.00163  0.50   96511     158   96432  3712572  38.47
  1979          38     0.00177  0.00177  0.50   96353     170   96268  3616140  37.53
  1979          39     0.00180  0.00179  0.50   96183     173   96097  3519871  36.60
  1979          40     0.00205  0.00205  0.50   96010     197   95912  3423775  35.66
  1979          41     0.00230  0.00230  0.50   95814     220   95704  3327863  34.73
  1979          42     0.00250  0.00250  0.50   95594     239   95475  3232159  33.81
  1979          43     0.00297  0.00296  0.50   95355     282   95214  3136684  32.89
  1979          44     0.00329  0.00329  0.50   95073     313   94917  3041470  31.99
  1979          45     0.00362  0.00361  0.50   94760     342   94589  2946554  31.09
  1979          46     0.00419  0.00418  0.50   94418     394   94221  2851964  30.21
  1979          47     0.00460  0.00459  0.50   94024     432   93808  2757744  29.33
  1979          48     0.00491  0.00490  0.50   93592     458   93362  2663936  28.46
  1979          49     0.00512  0.00511  0.50   93133     476   92895  2570574  27.60
  1979          50     0.00547  0.00545  0.50   92657     505   92405  2477679  26.74
  1979          51     0.00581  0.00579  0.50   92152     534   91885  2385274  25.88
  1979          52     0.00635  0.00633  0.50   91618     580   91328  2293388  25.03
  1979          53     0.00690  0.00687  0.50   91038     626   90726  2202060  24.19
  1979          54     0.00721  0.00718  0.50   90413     649   90088  2111334  23.35
  1979          55     0.00802  0.00799  0.50   89764     717   89405  2021246  22.52
  1979          56     0.00849  0.00846  0.50   89047     753   88670  1931841  21.69
  1979          57     0.00941  0.00937  0.50   88293     827   87880  1843171  20.88
  1979          58     0.01018  0.01013  0.50   87466     886   87023  1755291  20.07
  1979          59     0.01158  0.01152  0.50   86580     997   86082  1668268  19.27
  1979          60     0.01202  0.01195  0.50   85583    1022   85072  1582186  18.49
  1979          61     0.01366  0.01356  0.50   84561    1147   83988  1497114  17.70
  1979          62     0.01499  0.01488  0.50   83414    1241   82794  1413126  16.94
  1979          63     0.01656  0.01642  0.50   82173    1349   81498  1330333  16.19
  1979          64     0.01788  0.01773  0.50   80824    1433   80108  1248834  15.45
  1979          65     0.02052  0.02031  0.50   79391    1612   78585  1168726  14.72
  1979          66     0.02241  0.02216  0.50   77779    1724   76917  1090141  14.02
  1979          67     0.02485  0.02454  0.50   76055    1867   75122  1013224  13.32
  1979          68     0.02820  0.02781  0.50   74189    2063   73157   938103  12.64
  1979          69     0.03135  0.03086  0.50   72126    2226   71013   864945  11.99
  1979          70     0.03572  0.03510  0.50   69900    2453   68673   793933  11.36
  1979          71     0.03918  0.03842  0.50   67446    2592   66151   725260  10.75
  1979          72     0.04527  0.04426  0.50   64855    2871   63420   659109  10.16
  1979          73     0.04757  0.04647  0.50   61984    2880   60544   595689   9.61
  1979          74     0.05439  0.05295  0.50   59104    3130   57539   535145   9.05
  1979          75     0.05997  0.05823  0.50   55974    3259   54345   477606   8.53
  1979          76     0.06811  0.06586  0.50   52715    3472   50979   423262   8.03
  1979          77     0.07460  0.07192  0.50   49243    3542   47472   372283   7.56
  1979          78     0.08259  0.07931  0.50   45701    3625   43889   324810   7.11
  1979          79     0.09299  0.08886  0.50   42077    3739   40207   280921   6.68
  1979          80     0.09802  0.09344  0.50   38338    3582   36547   240714   6.28
  1979          81     0.11151  0.10562  0.50   34756    3671   32920   204167   5.87
  1979          82     0.12229  0.11524  0.50   31085    3582   29294   171247   5.51
  1979          83     0.13668  0.12794  0.50   27503    3519   25743   141953   5.16
  1979          84     0.15153  0.14085  0.50   23984    3378   22295   116210   4.85
  1979          85     0.15955  0.14776  0.50   20606    3045   19083    93915   4.56
  1979          86     0.17703  0.16264  0.50   17561    2856   16133    74831   4.26
  1979          87     0.19629  0.17874  0.50   14705    2628   13391    58698   3.99
  1979          88     0.20616  0.18690  0.50   12077    2257   10948    45308   3.75
  1979          89     0.23288  0.20859  0.50    9819    2048    8795    34360   3.50
  1979          90     0.24844  0.22099  0.50    7771    1717    6913    25564   3.29
  1979          91     0.27686  0.24320  0.50    6054    1472    5318    18652   3.08
  1979          92     0.29867  0.25986  0.50    4582    1191    3986    13334   2.91
  1979          93     0.30461  0.26435  0.50    3391     896    2943     9348   2.76
  1979          94     0.34346  0.29312  0.50    2495     731    2129     6405   2.57
  1979          95     0.36773  0.31062  0.50    1763     548    1489     4276   2.42
  1979          96     0.39368  0.32894  0.50    1216     400    1016     2787   2.29
  1979          97     0.42025  0.34728  0.50     816     283     674     1771   2.17
  1979          98     0.44729  0.36554  0.50     532     195     435     1097   2.06
  1979          99     0.47464  0.38360  0.50     338     130     273      662   1.96
  1979         100     0.50214  0.40137  0.50     208      84     166      389   1.87
  1979         101     0.52963  0.41874  0.50     125      52      99      222   1.78
  1979         102     0.55695  0.43563  0.50      72      32      57      124   1.71
  1979         103     0.58392  0.45196  0.50      41      18      32       67   1.64
  1979         104     0.61040  0.46767  0.50      22      10      17       35   1.57
  1979         105     0.63624  0.48269  0.50      12       6       9       18   1.52
  1979         106     0.66132  0.49699  0.50       6       3       5        9   1.47
  1979         107     0.68553  0.51054  0.50       3       2       2        4   1.42
  1979         108     0.70877  0.52331  0.50       2       1       1        2   1.38
  1979         109     0.73096  0.53532  0.50       1       0       1        1   1.35
  1979         110+    0.75206  1.00000  1.33       0       0       0        0   1.33
  1980           0     0.00822  0.00816  0.07  100000     816   99239  7337722  73.38
  1980           1     0.00110  0.00110  0.50   99184     109   99129  7238483  72.98
  1980           2     0.00075  0.00075  0.50   99075      75   99037  7139354  72.06
  1980           3     0.00059  0.00059  0.50   99000      58   98971  7040316  71.11
  1980           4     0.00050  0.00050  0.50   98942      50   98917  6941345  70.16
  1980           5     0.00044  0.00044  0.50   98892      43   98871  6842428  69.19
  1980           6     0.00039  0.00039  0.50   98849      38   98830  6743557  68.22
  1980           7     0.00036  0.00036  0.50   98811      35   98793  6644727  67.25
  1980           8     0.00029  0.00029  0.50   98776      29   98761  6545934  66.27
  1980           9     0.00024  0.00024  0.50   98747      24   98735  6447172  65.29
  1980          10     0.00021  0.00021  0.50   98723      20   98713  6348438  64.31
  1980          11     0.00020  0.00020  0.50   98703      19   98693  6249725  63.32
  1980          12     0.00022  0.00022  0.50   98683      22   98672  6151032  62.33
  1980          13     0.00023  0.00023  0.50   98661      23   98650  6052359  61.34
  1980          14     0.00027  0.00027  0.50   98638      27   98625  5953710  60.36
  1980          15     0.00038  0.00038  0.50   98611      38   98592  5855085  59.38
  1980          16     0.00075  0.00075  0.50   98574      74   98537  5756493  58.40
  1980          17     0.00077  0.00077  0.50   98500      75   98462  5657956  57.44
  1980          18     0.00082  0.00082  0.50   98424      81   98384  5559494  56.49
  1980          19     0.00088  0.00088  0.50   98343      87   98300  5461111  55.53
  1980          20     0.00091  0.00091  0.50   98256      89   98212  5362811  54.58
  1980          21     0.00087  0.00087  0.50   98167      85   98124  5264599  53.63
  1980          22     0.00086  0.00086  0.50   98082      84   98040  5166475  52.68
  1980          23     0.00085  0.00085  0.50   97998      84   97956  5068435  51.72
  1980          24     0.00084  0.00084  0.50   97914      82   97873  4970479  50.76
  1980          25     0.00086  0.00086  0.50   97832      84   97790  4872606  49.81
  1980          26     0.00084  0.00084  0.50   97748      82   97707  4774816  48.85
  1980          27     0.00088  0.00088  0.50   97666      86   97623  4677109  47.89
  1980          28     0.00093  0.00093  0.50   97580      91   97534  4579487  46.93
  1980          29     0.00094  0.00094  0.50   97489      91   97443  4481952  45.97
  1980          30     0.00090  0.00090  0.50   97398      88   97354  4384509  45.02
  1980          31     0.00104  0.00104  0.50   97310     101   97260  4287155  44.06
  1980          32     0.00107  0.00106  0.50   97209     103   97157  4189895  43.10
  1980          33     0.00115  0.00115  0.50   97106     111   97050  4092738  42.15
  1980          34     0.00110  0.00110  0.50   96994     107   96941  3995688  41.20
  1980          35     0.00131  0.00131  0.50   96887     127   96824  3898747  40.24
  1980          36     0.00151  0.00151  0.50   96760     146   96688  3801923  39.29
  1980          37     0.00153  0.00153  0.50   96615     148   96541  3705236  38.35
  1980          38     0.00179  0.00179  0.50   96467     172   96380  3608695  37.41
  1980          39     0.00181  0.00181  0.50   96294     174   96207  3512315  36.47
  1980          40     0.00209  0.00209  0.50   96120     201   96020  3416107  35.54
  1980          41     0.00217  0.00216  0.50   95919     208   95816  3320087  34.61
  1980          42     0.00256  0.00255  0.50   95712     244   95590  3224272  33.69
  1980          43     0.00275  0.00274  0.50   95468     262   95337  3128682  32.77
  1980          44     0.00311  0.00310  0.50   95206     295   95058  3033345  31.86
  1980          45     0.00349  0.00348  0.50   94911     331   94745  2938287  30.96
  1980          46     0.00397  0.00396  0.50   94580     375   94393  2843542  30.06
  1980          47     0.00453  0.00452  0.50   94205     426   93992  2749149  29.18
  1980          48     0.00488  0.00487  0.50   93779     457   93551  2655157  28.31
  1980          49     0.00518  0.00517  0.50   93323     483   93081  2561606  27.45
  1980          50     0.00547  0.00545  0.50   92840     506   92587  2468525  26.59
  1980          51     0.00594  0.00592  0.50   92334     547   92061  2375938  25.73
  1980          52     0.00621  0.00619  0.50   91788     568   91504  2283877  24.88
  1980          53     0.00701  0.00698  0.50   91220     637   90901  2192373  24.03
  1980          54     0.00745  0.00742  0.50   90583     672   90247  2101472  23.20
  1980          55     0.00799  0.00796  0.50   89910     715   89553  2011225  22.37
  1980          56     0.00856  0.00852  0.50   89195     760   88815  1921673  21.54
  1980          57     0.00929  0.00925  0.50   88435     818   88026  1832858  20.73
  1980          58     0.01035  0.01029  0.50   87617     902   87166  1744832  19.91
  1980          59     0.01108  0.01102  0.50   86715     956   86238  1657665  19.12
  1980          60     0.01290  0.01282  0.50   85760    1100   85210  1571428  18.32
  1980          61     0.01350  0.01341  0.50   84660    1135   84092  1486218  17.56
  1980          62     0.01500  0.01489  0.50   83525    1243   82903  1402126  16.79
  1980          63     0.01633  0.01620  0.50   82281    1333   81615  1319223  16.03
  1980          64     0.01861  0.01844  0.50   80948    1493   80202  1237608  15.29
  1980          65     0.02060  0.02039  0.50   79456    1620   78646  1157406  14.57
  1980          66     0.02220  0.02196  0.50   77836    1709   76981  1078760  13.86
  1980          67     0.02495  0.02464  0.50   76127    1876   75189  1001779  13.16
  1980          68     0.02846  0.02806  0.50   74251    2083   73209   926590  12.48
  1980          69     0.03171  0.03121  0.50   72167    2253   71041   853381  11.83
  1980          70     0.03552  0.03490  0.50   69915    2440   68695   782341  11.19
  1980          71     0.03981  0.03903  0.50   67474    2634   66158   713646  10.58
  1980          72     0.04443  0.04346  0.50   64841    2818   63432   647488   9.99
  1980          73     0.05028  0.04905  0.50   62023    3042   60502   584057   9.42
  1980          74     0.05375  0.05234  0.50   58981    3087   57437   523555   8.88
  1980          75     0.06284  0.06093  0.50   55893    3405   54191   466118   8.34
  1980          76     0.06728  0.06509  0.50   52488    3417   50780   411927   7.85
  1980          77     0.07781  0.07490  0.50   49071    3675   47234   361148   7.36
  1980          78     0.08666  0.08306  0.50   45396    3771   43511   313914   6.92
  1980          79     0.09345  0.08927  0.50   41625    3716   39767   270404   6.50
  1980          80     0.10576  0.10044  0.50   37909    3808   36005   230636   6.08
  1980          81     0.11415  0.10799  0.50   34101    3683   32260   194631   5.71
  1980          82     0.13022  0.12226  0.50   30419    3719   28559   162371   5.34
  1980          83     0.13778  0.12890  0.50   26700    3442   24979   133811   5.01
  1980          84     0.15153  0.14086  0.50   23258    3276   21620   108832   4.68
  1980          85     0.17148  0.15794  0.50   19982    3156   18404    87212   4.36
  1980          86     0.18529  0.16958  0.50   16826    2853   15399    68808   4.09
  1980          87     0.20123  0.18283  0.50   13973    2555   12695    53409   3.82
  1980          88     0.22548  0.20264  0.50   11418    2314   10261    40713   3.57
  1980          89     0.23768  0.21243  0.50    9104    1934    8137    30452   3.34
  1980          90     0.27336  0.24049  0.50    7170    1724    6308    22315   3.11
  1980          91     0.29514  0.25718  0.50    5446    1401    4746    16007   2.94
  1980          92     0.31475  0.27195  0.50    4045    1100    3495    11261   2.78
  1980          93     0.33114  0.28410  0.50    2945     837    2527     7766   2.64
  1980          94     0.35044  0.29819  0.50    2108     629    1794     5239   2.48
  1980          95     0.38565  0.32331  0.50    1480     478    1241     3445   2.33
  1980          96     0.41254  0.34200  0.50    1001     342     830     2205   2.20
  1980          97     0.43996  0.36063  0.50     659     238     540     1374   2.09
  1980          98     0.46775  0.37909  0.50     421     160     341      834   1.98
  1980          99     0.49575  0.39727  0.50     262     104     210      493   1.88
  1980         100     0.52377  0.41507  0.50     158      65     125      283   1.80
  1980         101     0.55164  0.43238  0.50      92      40      72      158   1.72
  1980         102     0.57919  0.44912  0.50      52      24      41       86   1.65
  1980         103     0.60625  0.46523  0.50      29      13      22       46   1.58
  1980         104     0.63268  0.48064  0.50      15       7      12       23   1.52
  1980         105     0.65834  0.49530  0.50       8       4       6       12   1.47
  1980         106     0.68310  0.50919  0.50       4       2       3        6   1.42
  1980         107     0.70686  0.52227  0.50       2       1       1        3   1.38
  1980         108     0.72955  0.53456  0.50       1       1       1        1   1.34
  1980         109     0.75110  0.54604  0.50       0       0       0        1   1.32
  1980         110+    0.77147  1.00000  1.30       0       0       0        0   1.30
  1981           0     0.00774  0.00769  0.07  100000     769   99282  7379954  73.80
  1981           1     0.00113  0.00113  0.50   99231     112   99175  7280672  73.37
  1981           2     0.00062  0.00062  0.50   99119      62   99089  7181497  72.45
  1981           3     0.00057  0.00057  0.50   99058      57   99029  7082408  71.50
  1981           4     0.00040  0.00040  0.50   99001      40   98981  6983379  70.54
  1981           5     0.00041  0.00041  0.50   98961      40   98941  6884398  69.57
  1981           6     0.00036  0.00036  0.50   98920      35   98903  6785458  68.60
  1981           7     0.00037  0.00037  0.50   98885      37   98867  6686555  67.62
  1981           8     0.00027  0.00027  0.50   98848      27   98835  6587688  66.64
  1981           9     0.00022  0.00022  0.50   98821      22   98810  6488854  65.66
  1981          10     0.00022  0.00022  0.50   98799      22   98788  6390044  64.68
  1981          11     0.00021  0.00021  0.50   98777      20   98767  6291255  63.69
  1981          12     0.00023  0.00023  0.50   98757      22   98745  6192488  62.70
  1981          13     0.00027  0.00027  0.50   98734      27   98721  6093743  61.72
  1981          14     0.00026  0.00026  0.50   98708      26   98695  5995022  60.74
  1981          15     0.00035  0.00035  0.50   98682      34   98665  5896327  59.75
  1981          16     0.00070  0.00070  0.50   98647      69   98613  5797663  58.77
  1981          17     0.00083  0.00082  0.50   98578      81   98538  5699050  57.81
  1981          18     0.00088  0.00088  0.50   98497      86   98454  5600512  56.86
  1981          19     0.00088  0.00088  0.50   98410      87   98367  5502059  55.91
  1981          20     0.00081  0.00081  0.50   98324      80   98284  5403691  54.96
  1981          21     0.00086  0.00086  0.50   98244      84   98202  5305408  54.00
  1981          22     0.00084  0.00084  0.50   98160      83   98118  5207206  53.05
  1981          23     0.00082  0.00082  0.50   98077      80   98037  5109087  52.09
  1981          24     0.00084  0.00084  0.50   97997      82   97956  5011050  51.13
  1981          25     0.00081  0.00081  0.50   97914      79   97875  4913095  50.18
  1981          26     0.00083  0.00083  0.50   97835      81   97795  4815220  49.22
  1981          27     0.00085  0.00085  0.50   97754      83   97713  4717425  48.26
  1981          28     0.00082  0.00082  0.50   97671      80   97631  4619713  47.30
  1981          29     0.00090  0.00090  0.50   97591      87   97547  4522082  46.34
  1981          30     0.00094  0.00094  0.50   97503      92   97457  4424535  45.38
  1981          31     0.00092  0.00092  0.50   97412      90   97367  4327078  44.42
  1981          32     0.00101  0.00100  0.50   97322      98   97273  4229711  43.46
  1981          33     0.00109  0.00109  0.50   97224     106   97171  4132438  42.50
  1981          34     0.00120  0.00120  0.50   97118     116   97060  4035266  41.55
  1981          35     0.00112  0.00112  0.50   97002     109   96947  3938207  40.60
  1981          36     0.00129  0.00129  0.50   96893     125   96830  3841259  39.64
  1981          37     0.00154  0.00154  0.50   96768     149   96694  3744429  38.69
  1981          38     0.00171  0.00170  0.50   96619     165   96537  3647735  37.75
  1981          39     0.00184  0.00184  0.50   96455     178   96366  3551198  36.82
  1981          40     0.00199  0.00199  0.50   96277     191   96181  3454832  35.88
  1981          41     0.00217  0.00217  0.50   96086     208   95981  3358651  34.95
  1981          42     0.00234  0.00233  0.50   95877     224   95766  3262669  34.03
  1981          43     0.00272  0.00272  0.50   95654     260   95524  3166904  33.11
  1981          44     0.00290  0.00289  0.50   95394     276   95256  3071380  32.20
  1981          45     0.00338  0.00338  0.50   95118     321   94957  2976125  31.29
  1981          46     0.00379  0.00378  0.50   94797     359   94617  2881168  30.39
  1981          47     0.00412  0.00411  0.50   94438     389   94243  2786551  29.51
  1981          48     0.00470  0.00469  0.50   94049     441   93829  2692307  28.63
  1981          49     0.00502  0.00501  0.50   93608     469   93374  2598478  27.76
  1981          50     0.00556  0.00554  0.50   93139     516   92881  2505105  26.90
  1981          51     0.00591  0.00589  0.50   92623     545   92350  2412224  26.04
  1981          52     0.00638  0.00636  0.50   92077     586   91784  2319874  25.19
  1981          53     0.00697  0.00694  0.50   91492     635   91174  2228090  24.35
  1981          54     0.00724  0.00721  0.50   90856     655   90529  2136916  23.52
  1981          55     0.00816  0.00813  0.50   90201     733   89834  2046387  22.69
  1981          56     0.00869  0.00866  0.50   89468     775   89081  1956553  21.87
  1981          57     0.00926  0.00922  0.50   88693     818   88284  1867472  21.06
  1981          58     0.00999  0.00994  0.50   87876     873   87439  1779188  20.25
  1981          59     0.01071  0.01065  0.50   87003     927   86539  1691749  19.44
  1981          60     0.01171  0.01164  0.50   86076    1002   85575  1605209  18.65
  1981          61     0.01335  0.01327  0.50   85074    1129   84510  1519635  17.86
  1981          62     0.01412  0.01402  0.50   83945    1177   83357  1435125  17.10
  1981          63     0.01600  0.01587  0.50   82768    1314   82112  1351768  16.33
  1981          64     0.01793  0.01777  0.50   81455    1448   80731  1269656  15.59
  1981          65     0.01977  0.01957  0.50   80007    1566   79224  1188925  14.86
  1981          66     0.02193  0.02170  0.50   78441    1702   77590  1109701  14.15
  1981          67     0.02413  0.02384  0.50   76739    1830   75824  1032111  13.45
  1981          68     0.02630  0.02596  0.50   74910    1945   73937   956287  12.77
  1981          69     0.03011  0.02966  0.50   72965    2164   71883   882349  12.09
  1981          70     0.03409  0.03352  0.50   70801    2373   69614   810467  11.45
  1981          71     0.03749  0.03680  0.50   68428    2518   67168   740852  10.83
  1981          72     0.04229  0.04142  0.50   65909    2730   64544   673684  10.22
  1981          73     0.04763  0.04653  0.50   63179    2939   61709   609140   9.64
  1981          74     0.05397  0.05255  0.50   60240    3166   58657   547431   9.09
  1981          75     0.05782  0.05619  0.50   57074    3207   55470   488774   8.56
  1981          76     0.06637  0.06423  0.50   53867    3460   52137   433303   8.04
  1981          77     0.07223  0.06971  0.50   50407    3514   48650   381166   7.56
  1981          78     0.08110  0.07794  0.50   46893    3655   45065   332517   7.09
  1981          79     0.09197  0.08793  0.50   43238    3802   41337   287451   6.65
  1981          80     0.10176  0.09684  0.50   39436    3819   37527   246114   6.24
